#{"t_start": 1753906836.8329315, "env_id": "None"}
r,l,t
509.520585,50,23.081616
880.447878,50,23.29158
537.634231,50,23.490582
276.185384,50,23.661586
521.783217,50,23.826579
544.173812,50,23.993579
613.800746,50,24.166579
313.064737,50,24.332581
538.902659,50,24.490579
619.380236,50,24.67758
554.849458,50,24.841586
528.498248,50,24.999578
561.846996,50,25.176586
543.710839,50,25.347579
787.323107,50,25.501581
435.442763,50,25.686582
454.940405,50,25.85958
579.569753,50,26.01358
573.381437,50,26.179582
539.227917,50,26.343581
785.881091,50,26.50758
611.196251,50,26.667586
497.512383,50,26.835585
695.739099,50,26.984589
550.051463,50,27.156587
506.921423,50,27.31858
283.066163,50,27.477589
615.896944,50,27.637577
655.714813,50,27.797579
527.885802,50,27.949581
613.710111,50,28.114583
438.974044,50,28.286587
367.801557,50,28.439579
310.869602,50,28.610582
590.185224,50,28.790584
324.669289,50,28.940584
400.727269,50,29.095579
617.498855,50,29.272579
430.736932,50,29.43558
596.510754,50,29.603583
598.036936,50,29.784581
864.454857,50,29.940586
625.964066,50,30.107579
625.64115,50,30.283586
389.814931,50,30.435585
720.601132,50,30.60658
530.688592,50,30.78558
587.629149,50,30.946588
513.483345,50,31.107579
412.451245,50,31.283586
168.131603,50,31.434589
303.934967,50,31.601622
425.685587,50,31.771581
316.681372,50,31.928613
547.457677,50,32.09158
467.416236,50,32.264585
760.88338,50,32.421588
608.774818,50,32.587584
438.82709,50,32.924582
222.393771,50,33.089581
362.327218,50,33.281582
525.175029,50,33.434588
375.962957,50,33.594578
405.806532,50,33.765587
507.611952,50,33.925581
438.416915,50,34.09258
257.211631,50,34.272587
399.238574,50,34.430583
405.287736,50,34.680589
231.700399,50,34.861579
407.550901,50,35.034271
250.717018,50,35.213283
582.927792,50,35.375281
375.065665,50,35.539274
888.430958,50,35.725273
344.786076,50,35.999274
399.728652,50,36.190273
608.018045,50,36.349274
373.160322,50,36.509275
579.732147,50,36.684273
377.110046,50,36.843309
436.438453,50,37.003282
443.964452,50,37.173274
511.724034,50,37.336273
480.340706,50,37.477271
661.470292,50,37.639271
320.026546,50,37.811135
714.582341,50,37.979136
324.778007,50,38.134134
301.552485,50,38.291141
483.569462,50,38.437135
320.759097,50,38.587133
350.880262,50,38.74014
311.361013,50,38.878139
372.732934,50,39.021141
361.739527,50,39.186545
408.530463,50,39.375541
173.618684,50,39.52254
102.5,50,39.692537
155.092501,50,39.849539
361.827263,50,40.045538
471.778719,50,40.24354
529.159292,50,40.409536
287.664413,50,40.564889
257.713803,50,40.74189
223.690665,50,40.894895
576.014489,50,41.037886
350.605568,50,41.197888
342.067358,50,41.37289
395.719464,50,41.534887
482.192521,50,41.713888
472.548461,50,41.87189
490.651675,50,42.027892
453.663305,50,42.196911
531.905289,50,42.339895
560.858036,50,42.483895
198.483975,50,42.626894
534.405677,50,42.779887
324.566003,50,42.928892
515.662465,50,43.083886
675.32246,50,43.253886
444.061449,50,43.410888
327.673219,50,43.549887
919.006268,50,43.710887
715.019323,50,43.864886
364.352815,50,44.00889
532.46043,50,44.190945
482.553999,50,44.367948
364.577386,50,44.530943
297.107086,50,44.704943
240.92102,50,44.852939
403.126957,50,44.999946
704.581697,50,45.164937
513.859842,50,45.319946
497.838125,50,45.46894
510.179133,50,45.620939
440.727214,50,45.779941
353.395893,50,45.926939
666.782775,50,46.084939
687.780295,50,46.252946
605.981717,50,46.397942
630.583633,50,46.552944
654.40274,50,46.737937
570.888011,50,46.935941
614.37215,50,47.10594
814.036765,50,47.269939
634.414354,50,47.433946
451.181351,50,47.581947
346.143104,50,47.756945
349.605221,50,47.918939
514.692059,50,48.083942
502.45805,50,48.258943
440.740503,50,48.420941
665.396001,50,48.58794
481.56354,50,48.765947
160.947912,50,48.92294
379.422037,50,49.077938
172.658868,50,49.247943
539.980465,50,49.408938
613.815318,50,49.566938
318.870303,50,49.747942
466.935958,50,49.911939
632.878844,50,50.065943
309.346129,50,50.255943
545.032384,50,50.409938
394.769793,50,50.575942
362.979466,50,50.757946
252.830856,50,50.91294
565.735841,50,51.065974
608.727265,50,51.257945
441.480595,50,51.405945
593.897015,50,51.55694
305.091259,50,51.71096
613.548647,50,51.857947
764.776403,50,52.002939
484.122409,50,52.158937
471.685718,50,52.311947
512.334879,50,52.455943
400.491175,50,52.60994
424.269641,50,52.779939
278.843462,50,52.935937
495.908826,50,53.083989
832.074031,50,53.269986
560.041024,50,53.446983
388.78674,50,53.626983
439.10731,50,53.792983
484.456628,50,53.968981
736.337178,50,54.141983
223.345015,50,54.31199
509.106891,50,54.465986
380.668546,50,54.631984
540.862121,50,54.804983
577.441328,50,54.961982
151.068439,50,55.123982
732.717666,50,55.286984
629.167694,50,55.435078
411.581868,50,55.595082
701.670615,50,55.766078
433.915204,50,55.92361
311.069433,50,56.077603
433.945487,50,56.237612
490.793101,50,56.383612
667.26973,50,56.52961
594.992987,50,56.697603
567.894606,50,56.863604
319.918812,50,57.015639
511.755377,50,57.172607
428.458856,50,57.329606
458.692929,50,57.48722
544.96841,50,57.65422
539.74003,50,57.818222
471.331799,50,57.982046
582.918634,50,58.160052
712.192229,50,58.33008
531.801354,50,58.479044
752.001999,50,58.634043
354.795783,50,58.797048
597.091602,50,59.12007
383.050079,50,59.28605
466.819469,50,59.428046
323.779759,50,59.578047
433.193788,50,59.757053
580.5308,50,59.896048
330.097992,50,60.045047
388.100835,50,60.213042
330.766368,50,60.378046
181.580219,50,60.552046
447.135671,50,60.766046
307.239672,50,61.014044
271.347785,50,61.271045
254.916056,50,61.524046
325.370122,50,61.855046
412.537911,50,62.092045
181.338974,50,62.256045
340.806365,50,62.423046
471.687981,50,62.608048
430.161308,50,62.779043
365.970343,50,62.92505
591.206648,50,63.117048
624.275471,50,63.401049
615.547379,50,63.564042
385.328249,50,63.74605
484.637427,50,63.979041
268.557842,50,64.20905
323.609529,50,64.401045
316.82835,50,64.607044
104.6,50,64.791044
285.888532,50,64.961047
568.422544,50,65.179048
487.389246,50,65.401054
317.682279,50,65.60005
423.657451,50,65.780043
302.348478,50,65.921048
583.465254,50,66.123046
513.08475,50,66.310115
373.134869,50,66.472108
560.444471,50,66.653402
475.300212,50,66.834402
305.575459,50,66.985408
435.878488,50,67.161405
394.146793,50,67.338411
412.735881,50,67.500408
357.029225,50,67.679407
387.846583,50,67.851402
314.801084,50,68.003403
502.810163,50,68.184404
595.924054,50,68.335404
352.901644,50,68.504429
404.691693,50,68.665433
438.083527,50,68.81143
550.597728,50,68.960423
821.886114,50,69.122425
453.725838,50,69.298425
329.604631,50,69.44343
629.591221,50,69.604422
386.842555,50,69.779424
324.162184,50,69.93345
423.57464,50,70.10745
274.151362,50,70.307448
510.252739,50,70.457447
348.855203,50,70.636456
562.424243,50,70.818456
432.195547,50,71.356451
331.67653,50,71.89345
467.303077,50,72.401449
543.060543,50,73.014449
624.84919,50,73.473454
394.381567,50,73.65445
648.111283,50,73.85245
721.406803,50,74.042454
595.460729,50,74.246451
421.040226,50,74.442449
667.169338,50,74.642468
533.898987,50,74.859448
577.468166,50,75.109446
521.674412,50,75.304449
538.808301,50,75.450449
664.898633,50,75.61245
748.153485,50,75.807974
745.93557,50,76.023967
568.759394,50,76.28097
512.260476,50,76.445966
283.376336,50,76.610969
476.484022,50,76.778967
592.08803,50,76.933973
568.703975,50,77.075966
541.980307,50,77.275354
705.118486,50,77.446356
807.97416,50,77.664354
630.81165,50,77.829353
479.709832,50,77.982354
503.372937,50,78.145444
309.097461,50,78.314442
402.231174,50,78.473443
484.631738,50,78.641442
391.644749,50,78.810456
269.897245,50,78.960444
461.258132,50,79.132442
785.17016,50,79.306451
374.797916,50,79.475444
568.895522,50,79.646443
347.643639,50,79.811448
376.216768,50,79.979445
590.957215,50,80.166444
416.459341,50,80.331452
496.481426,50,80.496442
638.934119,50,80.681444
689.056189,50,80.839444
186.196857,50,81.011446
373.200809,50,81.200444
